TransactionID,Timestamp,CustomerID,Name,Customer_Location,Amount,Merchant,Category,Transaction_IP,Primary_IP,Is_Fraud,Fraud_Reason
3426ce12-9280-4147-ae96-faddaf64e0c5,2025-06-27 00:00:00,2f8857a4,Jaime Jimenez,North Eddieview,2818.15,Martin and Sons,Travel,146.15.145.159,146.15.145.159,0,None
711bd8f3-f91f-492e-8201-ba66d6060819,2025-12-09 14:00:00,d17cd964,Elijah Hill,East Megan,2227.95,"Thompson, Nguyen and Fernandez",Utilities,128.86.202.120,102.138.125.230,1,Account Takeover
4d7509ed-f007-48fb-925d-115b70e79c86,2025-04-14 02:00:00,e56224b6,Lindsey Smith,Lake Ashleychester,4731.62,Williams-Le,Utilities,32.42.152.113,32.42.152.113,0,None
c29903c6-8f75-4ab9-8ef3-e823c3151c89,2025-03-07 00:00:00,2a60c349,Ashley Becker,Hinesmouth,7903.52,"Joseph, Johnson and Hill",Tech,17.232.143.250,17.232.143.250,0,None
ddaab620-8af2-499d-ba00-1af3e385b5ac,2025-06-23 04:00:00,8c972d2b,Peter Rojas,Jenniferport,4901.76,Morris-Jones,Groceries,212.90.168.52,212.90.168.52,0,None
68e4b969-f459-4838-b51d-c135f5fbc011,2025-06-17 19:00:00,e0fe4b98,Danielle Hart,East Donaldside,8634.65,Hill-Thompson,Jewelry,99.207.126.251,99.207.126.251,0,None
b620a089-16b2-40f2-8233-62875e090c48,2025-07-27 03:00:00,2480429a,Summer Rodriguez,Mckenziebury,8373.1,"Jarvis, Jackson and Wells",Tech,34.220.235.44,34.220.235.44,0,None
c5c067ff-6c7e-4343-9aad-e1790c826078,2025-08-12 07:00:00,79a263f7,Ryan Dixon,Lake Alyssa,5054.37,Lucas Ltd,Jewelry,210.176.161.104,210.176.161.104,0,None
89e7b713-c32b-48f9-b31f-902d557dddde,2025-04-09 01:00:00,1de61612,Thomas Walker,West Kimberly,7281.69,Moody-Johnson,Tech,78.61.117.168,78.61.117.168,0,None
f924edb4-abf1-43fa-909b-03630bc07201,2025-06-18 16:00:00,ce943475,Jennifer Andrews,Cohenmouth,7709.34,Jackson-Fitzpatrick,Jewelry,34.91.224.158,34.91.224.158,0,None
823abf5f-9a76-43eb-862d-f03f175dbfc5,2025-01-24 15:00:00,b3f61eaa,Joseph Lloyd,East Kylemouth,6356.06,"Mccann, Reed and Jacobs",Groceries,113.82.172.169,113.82.172.169,0,None
653f9e84-bdb2-4a0b-b6f6-dd7771559e68,2025-11-12 17:00:00,8c972d2b,Peter Rojas,Jenniferport,7095.68,Clarke Group,Jewelry,212.90.168.52,212.90.168.52,0,None
20654852-acf9-4a27-8024-c85cfe6bbc34,2025-05-23 00:00:00,1cbdd6f9,Brandon Wyatt,Audreyland,1091.5,"Campbell, Abbott and Cardenas",Tech,65.189.125.192,65.189.125.192,0,None
388bb3e9-5dfc-4a87-838c-17b777c95812,2025-07-16 16:00:00,5559ad56,Shane Guerra,Christineview,4405.24,"Mahoney, Mclean and Williams",Jewelry,161.12.9.114,161.12.9.114,0,None
92edf849-d57d-4fdd-bc65-f6b293ab55af,2025-05-09 19:00:00,2f8857a4,Jaime Jimenez,North Eddieview,9609.43,Ochoa-Bradley,Jewelry,146.15.145.159,146.15.145.159,0,None
84f9a91f-9f35-4450-982e-beae48db1aa7,2025-10-02 00:00:00,e1b9841b,Angela Underwood,East Joshua,7874.07,"Carney, Bridges and Caldwell",Tech,69.14.17.32,69.14.17.32,0,None
2b9d22f5-34e0-49ca-92cc-113a6e1eb5df,2025-02-05 11:00:00,d17cd964,Elijah Hill,East Megan,2128.45,Foster-Warren,Jewelry,102.138.125.230,102.138.125.230,0,None
ec9921a1-2fc1-4808-9525-c41868b7882e,2025-01-07 09:00:00,e1b9841b,Angela Underwood,East Joshua,8201.5,"Olson, Mcpherson and Roberts",Groceries,69.14.17.32,69.14.17.32,0,None
b94a1175-918f-4d41-903e-6599f1acf332,2025-10-07 20:00:00,b3f61eaa,Joseph Lloyd,East Kylemouth,9666.64,Harris-Short,Travel,113.82.172.169,113.82.172.169,0,None
8915432b-0aec-4891-bf1d-520d6b9d5940,2025-05-28 12:00:00,9ef4f810,Sean Adams,Craigbury,4223.97,Rogers-Hanna,Utilities,83.124.33.1,83.124.33.1,0,None
bed3be0f-30e0-4152-b11a-f39d055cdb21,2025-04-04 21:00:00,7812b859,Daniel Gray,South Jason,8555.64,"Garcia, Lopez and Peterson",Groceries,86.133.204.0,86.133.204.0,0,None
ff4b084e-ac7e-4021-8df4-705c584968b6,2025-10-11 02:00:00,fa55eb51,Stephen Kirk,South Brucestad,8144.73,Hall PLC,Tech,46.127.236.23,46.127.236.23,0,None
7ec9e52e-889a-47e5-98a1-2c48284b591b,2025-11-28 00:00:00,ed075e8c,Hayley Mercado,Floresshire,5456.28,Krueger LLC,Groceries,50.74.6.142,50.74.6.142,0,None
4b379a2a-6746-4ce9-95e9-9f79661c1f22,2025-12-20 01:00:00,e1b9841b,Angela Underwood,East Joshua,194.29,Moore and Sons,Utilities,69.14.17.32,69.14.17.32,0,None
cc5ec00e-51a9-42fa-95cb-6bf2044529d4,2025-12-10 15:00:00,202cf245,Amber Adams,Gillchester,430.98,Wilcox-Galloway,Jewelry,117.243.174.195,117.243.174.195,0,None
c9933f90-5e8e-4f6c-92b6-e11d88565a4a,2025-09-23 22:00:00,b8086460,Timothy Mclaughlin,New Brendamouth,7594.32,Martin Group,Tech,156.193.37.236,156.193.37.236,0,None
a2443fa2-0053-4ea3-9d5b-3675c54814dc,2025-10-02 23:00:00,588414e6,Michaela Ramos,Lake Janicemouth,2260.31,Gonzalez-Miller,Tech,162.62.187.208,162.62.187.208,0,None
6b0e7063-b9c6-425d-8007-90bffb6ec94d,2025-02-25 00:00:00,01893533,Richard Sims,Batesbury,5156.19,Caldwell Ltd,Travel,33.46.81.17,33.46.81.17,0,None
f88d09c1-f9b8-4f97-9a7f-a1918bf60286,2025-08-22 10:00:00,db918499,Amanda Berg,Lake Christophermouth,3016.42,"Quinn, Thomas and Smith",Groceries,36.164.210.85,36.164.210.85,0,None
20ba877a-74c2-4abf-ba18-4ea4a33d0bbb,2025-11-25 13:00:00,fc0a3bec,Christopher Hall,Lake Michelle,8279.24,"Kelly, Wall and Nguyen",Utilities,44.178.141.124,44.178.141.124,0,None
a8b8d4cf-d204-448a-93b2-2a293de7cf05,2025-11-01 22:00:00,6fa0d60f,Nina Figueroa MD,Jenniferton,8513.79,Martinez-Robinson,Groceries,71.195.229.191,71.195.229.191,0,None
6199e846-0eb8-4ab5-b681-afb9c69bcc78,2025-12-27 15:00:00,414a7ebb,Daniel Davis,Stewartville,1739.68,Smith-Oliver,Tech,50.78.82.39,50.78.82.39,0,None
3696b93f-7c49-46f2-86fc-d13fb0edff21,2025-11-04 04:00:00,f9a4e609,Brian Johnson,Acostaborough,5471.36,Jones-Smith,Utilities,2.5.177.37,2.5.177.37,0,None
23c63fb3-7837-4f64-83c9-9676466963d7,2025-08-13 22:00:00,f54ae9b3,Angelica Gonzalez,Blakeburgh,622.54,"Miles, Williams and Ford",Tech,35.145.166.156,35.145.166.156,0,None
82fa2226-2363-489f-a433-2bd769448bd0,2025-05-08 08:00:00,e0bdd915,Jeffrey Tate,Quinnfurt,8235.71,Hayes-Montgomery,Utilities,157.131.55.130,157.131.55.130,0,None
76a8fb66-92d7-4b53-9ce8-e73f0e3616a0,2025-09-27 14:00:00,e060e322,Mark Erickson,Kentport,1998.35,"Green, Martinez and Johnson",Jewelry,96.39.202.64,131.233.69.20,1,Account Takeover
e9ae8274-ed44-47e7-a6a0-31e2b42920f2,2025-09-25 05:00:00,eeeab534,Shannon Mcguire,Stanleyshire,7157.63,Higgins-Lopez,Utilities,107.211.79.13,107.211.79.13,0,None
617b5b73-a494-4e81-b2d4-0e828b67988e,2025-01-07 20:00:00,5559ad56,Shane Guerra,Christineview,8496.93,"Lee, Thompson and Fuller",Jewelry,161.12.9.114,161.12.9.114,0,None
9bc1a698-cf5d-4eab-a9a0-42a490044bea,2025-07-05 18:00:00,01893533,Richard Sims,Batesbury,9352.94,"Frost, Deleon and Tran",Travel,33.46.81.17,33.46.81.17,0,None
fa178824-a3fc-4809-840b-5905bf984201,2025-12-01 10:00:00,57f0d82c,Catherine Allen,Port Karentown,8930.03,Brown LLC,Tech,10.238.72.68,10.238.72.68,0,None
a312c9b1-0775-41e8-a2d7-f57eeeabb04b,2025-03-15 17:00:00,9ef4f810,Sean Adams,Craigbury,7739.04,Mathis-Kim,Groceries,83.124.33.1,83.124.33.1,0,None
1dda95ed-88c5-4fe6-aa4b-7f50e92049d5,2025-10-29 14:00:00,00ba0acf,Autumn Reed,South Micheleport,7145.57,Grant-Johnson,Tech,80.201.70.142,80.201.70.142,0,None
0110e7dd-311a-4545-8077-617e8f6c1d33,2025-04-26 23:00:00,b38c252c,Melissa Bailey,Port Charlesstad,8764.54,Delgado-Montoya,Jewelry,132.109.9.172,132.109.9.172,0,None
7a94974c-40e1-4bfc-8832-a230526fa028,2025-03-12 07:00:00,2a60c349,Ashley Becker,Hinesmouth,4337.83,"Miller, Thompson and Wilson",Travel,17.232.143.250,17.232.143.250,0,None
479e4a17-8514-4fce-8b95-fa44f3ab61f3,2025-01-05 12:00:00,f9b82829,Mary Thomas,South Danielchester,8535.46,Jones-Alexander,Travel,173.113.225.20,173.113.225.20,0,None
77355180-d599-446e-9b86-23e5fcb8970c,2025-12-03 08:00:00,db918499,Amanda Berg,Lake Christophermouth,4535.04,Cherry Group,Jewelry,36.164.210.85,36.164.210.85,0,None
f9affb26-1f19-4588-b589-f06f8aa1ac6b,2025-07-16 09:00:00,e2e0f1a8,Dr. Katie Lamb,North Joshuafort,459.44,Clark-Meza,Utilities,55.165.86.154,55.165.86.154,0,None
d9154358-b307-4af4-b305-678fc17009b4,2025-03-20 01:00:00,affc83d3,Terri Newman,West Katherinehaven,7849.16,Silva Group,Jewelry,189.225.141.172,189.225.141.172,0,None
ff2bbb99-b4aa-48be-9b7a-036723070d21,2025-07-18 07:00:00,e88b7591,Tammy Mcdonald,New Jeffrey,124.75,Young-Lang,Travel,45.151.148.185,45.151.148.185,0,None
b069278f-3d7d-4d84-aa66-24aeb097997d,2025-06-11 19:00:00,a30ecd00,Dr. Karen Vazquez,New Amanda,9480.95,Price Group,Tech,181.113.226.30,181.113.226.30,0,None
60fa1983-173f-46be-8c01-a1428a7c4894,2025-07-25 18:00:00,3314ed58,Samuel Valdez,Lake Tiffanybury,4194.43,Williams Inc,Travel,203.190.130.183,203.190.130.183,0,None
807d9bf0-92cc-41f8-b484-716fd7cd6579,2025-12-20 20:00:00,07a9e434,Danielle Allen,Reginaberg,9119.9,Anderson-Serrano,Tech,34.54.149.193,34.54.149.193,0,None
0ba331c0-eaf7-4fb8-b44e-e82e90143bda,2025-09-07 06:00:00,e8ff7509,Dillon Tucker,Wayneborough,7437.38,Dixon Inc,Tech,201.239.112.145,201.239.112.145,0,None
38fc0dd1-ba2d-4a6b-94c1-ec8dfca8fc64,2025-08-14 08:00:00,3687afc2,Margaret Snyder,Wilsonstad,2200.39,Johnson PLC,Utilities,183.192.127.180,183.192.127.180,0,None
38c1e6d5-053e-4862-8aba-a973ec8cbfda,2025-01-10 19:00:00,1427ac98,Becky Smith,South Angelastad,2168.92,"Ramirez, Williams and Washington",Utilities,203.83.116.131,203.83.116.131,0,None
6b897841-75c8-4246-b25e-71fa39096735,2025-07-29 19:00:00,48472619,Kristin Sullivan,Masseychester,7502.54,Shaffer-Richmond,Groceries,219.108.99.136,49.197.245.135,1,Account Takeover
b3dda697-497b-47ab-9100-f27b99f17ea6,2025-04-21 08:00:00,aee4627b,Jenny Richardson,Simpsonfort,9619.46,Rivers-Harris,Utilities,14.117.63.122,14.117.63.122,0,None
ba3bdc06-d3f8-4d66-8178-1ecd253b44bc,2025-02-08 18:00:00,7812b859,Daniel Gray,South Jason,8752.85,"Shaw, Fletcher and Sanders",Utilities,86.133.204.0,86.133.204.0,0,None
0bf95341-bd27-42b5-9dd7-f883a5129f64,2025-11-23 16:00:00,a66e5a11,Kathleen May,Port Tracyberg,225.77,George PLC,Travel,190.17.126.68,190.17.126.68,0,None
aa915a79-215c-4bfe-b410-3bf73f0361b5,2025-11-16 21:00:00,02f6cfe1,Madeline Cabrera,West Keith,1239.34,"Riley, Bradley and Wang",Travel,192.102.224.182,192.102.224.182,0,None
cc42da89-428d-43fe-9201-f4cb35ff553a,2025-11-22 02:00:00,f2bbcdbe,Brittany Bryant,Lucasport,5546.82,"Fritz, Clark and Fletcher",Utilities,5.85.136.217,5.85.136.217,0,None
0500712c-9f45-4eea-b86e-c3ea933c3524,2025-07-28 13:00:00,4c0139b8,Danielle Lane,Jodymouth,7957.47,Lewis-Trujillo,Utilities,17.166.232.204,17.166.232.204,0,None
d7eaff5c-362b-4677-bf6f-ce1575c18bdd,2025-09-17 11:00:00,28764923,Thomas Casey,South Derrick,5802.25,Allen Inc,Tech,196.232.58.96,196.232.58.96,0,None
acf23e30-4d16-4ed7-a803-c64a748665a8,2025-06-17 05:00:00,b26315c4,Jennifer Juarez,South Rebeccachester,9010.12,Rose Inc,Travel,207.248.17.0,207.248.17.0,0,None
3d1630c2-1bc9-4a58-9283-4cef16499f68,2025-12-26 05:00:00,d00ad750,Michael Young,Lopezport,7359.7,Thomas-Mckenzie,Utilities,174.194.180.97,174.194.180.97,0,None
a25dbe61-d983-432d-8fbb-6359a3e0ae36,2025-05-10 15:00:00,2f8857a4,Jaime Jimenez,North Eddieview,6361.86,Wang Group,Tech,146.15.145.159,146.15.145.159,0,None
a5ad46e7-db26-4afa-9767-129aa07ab3fb,2025-12-24 15:00:00,7269a80b,Natalie Ward,East Cherylville,6439.77,Anderson-Rodriguez,Tech,24.214.46.167,24.214.46.167,0,None
b51403c5-2e07-4c42-bf5e-9075dd4e7b7f,2025-06-23 14:00:00,7812b859,Daniel Gray,South Jason,2197.59,Jennings PLC,Tech,86.133.204.0,86.133.204.0,0,None
fcfaf65b-2c18-47f0-ad32-d5a726087f37,2025-03-14 04:00:00,8c6ce809,Yvette Ford,West Erika,3646.18,"Gilmore, Lin and Page",Tech,49.237.106.35,49.237.106.35,0,None
a1d38ac6-64b9-425d-9d44-39a4434e119a,2025-08-18 16:00:00,2a60c349,Ashley Becker,Hinesmouth,2862.65,Gardner-Hancock,Tech,17.232.143.250,17.232.143.250,0,None
ef21162a-fea4-4369-9330-2a775bd380ea,2025-02-25 09:00:00,69d805c4,Michael Bowman,Haleyport,6583.95,Pearson Group,Groceries,203.225.26.70,203.225.26.70,0,None
cccc4180-4342-4816-bf93-77dd3e0cdda5,2025-04-13 02:00:00,7cda0102,Kristy Garcia,West Kenneth,1003.94,Guerra Group,Jewelry,66.229.24.165,66.229.24.165,0,None
881c225c-12b2-4465-8839-6825b390afae,2025-03-10 07:00:00,2f8857a4,Jaime Jimenez,North Eddieview,722.79,"Lewis, James and Schneider",Jewelry,146.15.145.159,146.15.145.159,0,None
f0d9b109-84fe-419f-a1a8-6f4853bed74a,2025-09-29 05:00:00,9aab23ed,Alicia Pacheco,Andrewville,3965.45,Nelson-Rivera,Tech,204.215.95.202,204.215.95.202,0,None
812f4e25-80e2-4ded-977f-d8711c13b714,2025-02-22 17:00:00,7cda0102,Kristy Garcia,West Kenneth,5160.01,"Camacho, Frost and Summers",Tech,66.229.24.165,66.229.24.165,0,None
7013e156-f3d5-43e5-a980-0fe79a2aaff8,2025-06-10 16:00:00,653e6f8a,Judy Hudson,Johnview,3751.3,Foster Ltd,Travel,22.67.197.178,22.67.197.178,0,None
aaf4e051-615c-4cfa-9e10-af851c6373e8,2025-05-08 21:00:00,2c450e93,Amy Figueroa,North Georgeburgh,6249.05,Rivera-Lucero,Groceries,12.152.188.154,12.152.188.154,0,None
21c160e7-9d8b-4426-ae3f-dd9f0446285c,2025-09-17 23:00:00,2f416f11,Maria Johnson,Boydshire,7805.65,Miller-Walker,Travel,5.230.221.72,5.230.221.72,0,None
a0f2c566-a4f9-418d-82a0-ac0a27f0569e,2025-08-29 17:00:00,3c4092c6,Jason Reid,Griffinhaven,8490.42,Campbell-Wilson,Travel,121.104.243.128,121.104.243.128,0,None
3eef4135-bf28-4919-ba26-63d11b8deb60,2025-08-22 15:00:00,f77d7fed,Darlene Petersen,Westborough,1381.2,Hart Inc,Travel,75.62.15.250,75.62.15.250,0,None
261b0968-014f-4124-b73c-93dfa3d6f6d4,2025-09-24 16:00:00,2f314f3b,Nathan Wilson,Willismouth,209.15,Smith LLC,Jewelry,204.192.236.111,204.192.236.111,0,None
e6761523-e419-4ecf-84a9-0e28a681bfb5,2025-03-08 22:00:00,ded1f2aa,Morgan Torres,Jeremymouth,1723.37,Smith Group,Travel,120.86.247.182,120.86.247.182,0,None
b2f0640a-e8fc-4a78-8e3f-d2facd80b4ec,2025-11-19 17:00:00,3c3691a5,Jennifer Johnson,East Mario,8983.77,Kelley-Carr,Groceries,19.149.179.97,19.149.179.97,0,None
6a25e3c1-5e43-46b0-a893-5c2500f7d585,2025-03-27 13:00:00,ed075e8c,Hayley Mercado,Floresshire,9503.52,"Armstrong, Gill and Rodriguez",Utilities,50.74.6.142,50.74.6.142,0,None
a98e98cb-5364-41ef-8e70-ab51a2977dcd,2025-05-13 10:00:00,ef4aec11,Steven Romero,New Donna,4303.84,Daniels and Sons,Tech,211.130.135.238,211.130.135.238,0,None
0a2314d4-3156-442a-b96d-645e6ad87ac5,2025-02-26 16:00:00,4a04a534,David Boyd,Schneiderside,7478.4,Johnson-Clark,Travel,218.187.7.211,218.187.7.211,0,None
815a8e8f-ec0f-4e19-8a24-f4d1ab90fb2f,2025-11-23 20:00:00,7753a287,Brian Pollard,Johnview,4004.09,"Mcintyre, Daniels and Moran",Utilities,139.68.81.231,139.68.81.231,0,None
f1951e2e-1bb6-4046-9f5b-2590d4402ac8,2025-07-18 01:00:00,ddeeee5d,Michael Lopez,New Linda,5766.2,Snyder-Powell,Utilities,95.85.50.55,95.85.50.55,0,None
8a3d2769-b603-40ba-837b-5c477f2b72c6,2025-07-18 19:00:00,82abc919,Phillip Smith,Lake Michelle,2261.06,"Gutierrez, Moore and Robinson",Groceries,73.255.237.101,73.255.237.101,0,None
fce9c5dc-e5be-449d-b100-bad3ee6558d4,2025-09-26 10:00:00,af951349,Jared Smith,Sandraberg,3634.61,"Smith, Barnes and Robertson",Groceries,99.156.220.31,99.156.220.31,0,None
e147d763-90f8-49e4-810c-1d1424bdac9e,2025-08-01 00:00:00,4a04a534,David Boyd,Schneiderside,2605.13,Wiggins-Valdez,Utilities,218.187.7.211,218.187.7.211,0,None
92ce73cb-58af-4503-a3e5-e253cc94fa07,2025-08-31 07:00:00,3457b104,Patricia Marshall,North Robertmouth,162.94,"Gardner, Bradshaw and Pham",Groceries,137.46.70.62,137.46.70.62,0,None
f0d23718-3d4f-447c-99de-f0b0f280ed51,2025-12-23 22:00:00,f54ae9b3,Angelica Gonzalez,Blakeburgh,6930.04,Wood-Evans,Travel,35.145.166.156,35.145.166.156,0,None
3b27477a-fd64-4710-82eb-aa4e0323a8e3,2025-10-18 17:00:00,2480429a,Summer Rodriguez,Mckenziebury,8450.97,Sanchez-Williams,Tech,34.220.235.44,34.220.235.44,0,None
73d6a9b8-e53b-4bec-b78c-6e06a3305728,2025-12-20 02:00:00,8cc00e24,Jimmy Hawkins,Ericaview,9406.61,"Nielsen, Vasquez and Chavez",Tech,118.246.69.251,118.246.69.251,0,None
e06bc378-30d5-4c47-8a67-588453186520,2025-03-05 05:00:00,7b85b308,Howard Mann,North Terriburgh,4864.09,Whitaker-James,Groceries,159.64.7.27,159.64.7.27,0,None
84e23ec1-a91f-4688-9f1b-22725a1e3188,2025-04-14 14:00:00,0d0d59b2,Jill White,Carolinetown,4553.09,"Campbell, Ramirez and Harper",Jewelry,170.123.159.159,170.123.159.159,0,None
4f33eb4e-ef6f-4827-942c-a30fc63b6d2c,2025-03-28 06:00:00,71e3083d,Katherine Stanley,South Amandafort,7745.86,Woods-Palmer,Utilities,125.101.226.178,125.101.226.178,0,None
f62dcc28-da09-4dfe-a57b-6e89fccebb11,2025-04-06 22:00:00,d17cd964,Elijah Hill,East Megan,9663.64,Bennett-Lee,Travel,102.138.125.230,102.138.125.230,0,None
2ca3233b-81bc-473b-8873-97cc9de8cc53,2025-04-11 14:00:00,7269a80b,Natalie Ward,East Cherylville,8093.65,Villegas LLC,Tech,24.214.46.167,24.214.46.167,0,None
5e1decf1-948c-4626-a675-e0a98b2a4717,2025-10-16 11:00:00,1cbdd6f9,Brandon Wyatt,Audreyland,5654.32,"Bailey, Baker and Conrad",Tech,65.189.125.192,65.189.125.192,0,None
ccd8f764-1993-4d94-a7f5-e81f47b970db,2025-08-21 15:00:00,e56224b6,Lindsey Smith,Lake Ashleychester,9034.25,Harris-Gonzalez,Utilities,32.42.152.113,32.42.152.113,0,None
b1df69e5-16b0-465f-a5a1-ec0526d5518b,2025-07-07 12:00:00,76cbb4cf,Dr. Destiny Brown,New Robert,6010.92,Miller LLC,Tech,69.226.131.186,69.226.131.186,0,None
223bb21a-ede7-4c9f-b748-10bdb0cd8201,2025-07-22 12:00:00,ce943475,Jennifer Andrews,Cohenmouth,4276.91,Meadows Ltd,Utilities,34.91.224.158,34.91.224.158,0,None
665daa91-e01a-4fc4-89e2-f09e9430f667,2025-07-21 02:00:00,c0ca95f4,Samuel Howard,Barbaraside,664.12,Collins LLC,Jewelry,25.207.179.33,25.207.179.33,0,None
98292a0a-a259-4122-b56f-b04c93e07e20,2025-05-25 05:00:00,c5b99f6f,Jennifer Moore,South Erik,7691.17,Miller Inc,Utilities,74.78.146.11,74.78.146.11,0,None
153f2be3-597b-419e-b981-ee09a128912d,2025-02-03 15:00:00,545c2c8d,Dawn Carter,East Patricia,2863.79,Ellis PLC,Tech,178.245.13.144,178.245.13.144,0,None
2babfc36-9293-4f2e-83d4-5836c1b1fea8,2025-05-25 15:00:00,e4af2c84,Gregory Wu,Nguyenborough,7512.4,Compton-Thomas,Tech,154.250.49.76,154.250.49.76,0,None
99b7af1e-aabb-4467-bd12-db060e90f04c,2025-02-22 08:00:00,7e53e2a2,Christine Garcia,Lesterfurt,6419.6,"Hamilton, Knight and Hernandez",Travel,208.95.46.255,208.95.46.255,0,None
f6644cd6-f793-4623-bec6-6f82586b38fe,2025-06-01 12:00:00,3a3a1515,Michael Wilson,South Cathy,9530.08,"Lin, Ingram and Holland",Utilities,85.106.6.222,85.106.6.222,0,None
275f89d3-d9b6-4c8c-baaf-aeb599f9bb04,2025-01-14 16:00:00,da8a25fc,Peter Black,Phillipsbury,9292.24,"Singh, Brown and Pugh",Groceries,34.254.6.48,34.254.6.48,0,None
cfc4128b-6f98-4cc2-955a-bd638edd48b1,2025-10-03 09:00:00,87f566dc,John Hansen,Johnsonchester,1804.13,Keith-Johnson,Tech,195.110.170.171,195.110.170.171,0,None
18fd1779-5b3e-43c7-bd65-62c893294fbd,2025-01-06 08:00:00,48852061,Dr. Joseph Cummings MD,Karenfort,6109.93,Hall-Graves,Groceries,163.232.209.128,163.232.209.128,0,None
5c89283b-26fe-41cf-a6c4-44f962278a64,2025-07-23 03:00:00,3d2bedab,Dennis Johnson,Frankborough,7617.67,Spears-Sanders,Jewelry,199.252.78.130,199.252.78.130,0,None
65c2d723-4154-4278-93c5-fc45e5ff569f,2025-02-04 06:00:00,79a263f7,Ryan Dixon,Lake Alyssa,7153.15,Murray-Gutierrez,Utilities,210.176.161.104,210.176.161.104,0,None
7381fe5e-b7a8-4e8b-bcdc-3bf77c489001,2025-01-15 10:00:00,43ee1639,Vanessa Vasquez,South Krista,8824.02,"Marshall, Bean and Anderson",Travel,207.75.118.58,207.75.118.58,0,None
926f8507-c9f7-4040-9349-ce33d3b95f93,2025-04-09 21:00:00,fa54d6f6,Richard Owens,Scotttown,2760.56,Brown-Cook,Jewelry,105.211.60.174,105.211.60.174,0,None
df944b27-cb7b-427e-89bf-0519c8f0e79c,2025-12-26 11:00:00,cf36c345,Adam Marshall,West Natasha,6523.74,"Manning, Young and Nelson",Groceries,58.229.43.90,58.229.43.90,0,None
46c115d0-fd29-421f-be79-35f098d1bdc6,2025-08-11 10:00:00,8c972d2b,Peter Rojas,Jenniferport,9874.4,Eaton-Logan,Groceries,212.90.168.52,212.90.168.52,0,None
7c01b86e-4c48-4d80-9645-1e3a3e16b514,2025-07-27 15:00:00,e2e0f1a8,Dr. Katie Lamb,North Joshuafort,8127.64,Jacobs Inc,Utilities,55.165.86.154,55.165.86.154,0,None
28dd3a61-da1f-4683-b352-a52a8b2417d3,2025-07-31 15:00:00,707bff90,Jessica Wright,Curtischester,2549.65,Harris-Allen,Groceries,89.43.239.182,89.43.239.182,0,None
09993f5d-f124-4cbf-bc66-521e06bd41da,2025-12-06 01:00:00,72c73272,Michelle Holder,West Richardberg,2989.47,Sandoval Group,Tech,135.115.144.36,135.115.144.36,0,None
7d5478c6-7b8b-4ec9-966e-ac7cc794cb86,2025-11-05 00:00:00,fb42e151,Victoria Maldonado,Lake Michael,9436.47,"Knight, Melendez and Stuart",Groceries,87.152.123.78,87.152.123.78,0,None
3420a18c-88bb-4ad3-b49b-a8c3139e6d5b,2025-02-07 19:00:00,e0bdd915,Jeffrey Tate,Quinnfurt,1448.0,"Hinton, Garcia and Greene",Utilities,157.131.55.130,157.131.55.130,0,None
8fd40096-d2ed-414b-aa7b-9da664f6795b,2025-01-02 14:00:00,1427ac98,Becky Smith,South Angelastad,9496.7,Johnson-Nichols,Groceries,203.83.116.131,203.83.116.131,0,None
3ecd45b6-ce98-479c-84c3-9d9f06b85e7c,2025-07-04 07:00:00,2a60c349,Ashley Becker,Hinesmouth,4342.54,"Martinez, Velez and Wagner",Utilities,17.232.143.250,17.232.143.250,0,None
65298a44-b524-4d17-9d9e-f50fd72bf269,2025-12-27 17:00:00,44939a39,Lauren Wilkerson,West Heather,1299.85,"Williams, Lutz and Mccarthy",Utilities,75.191.138.172,75.191.138.172,0,None
7d6a2348-b5d3-405f-99af-7e4fe8bf683d,2025-03-11 07:00:00,b5906a91,Robin Smith,Lake Dawnmouth,1338.48,Jefferson and Sons,Jewelry,188.59.233.189,188.59.233.189,0,None
a8420410-b01d-4b4b-adf0-d55253d613c4,2025-06-26 17:00:00,da8a25fc,Peter Black,Phillipsbury,8829.71,Lopez-Cox,Travel,34.254.6.48,34.254.6.48,0,None
fb0b7bd3-8152-4363-80ae-e115e6ca1dcb,2025-02-09 00:00:00,1202d125,Christopher Wallace,Jamesmouth,6047.81,Moore PLC,Groceries,118.118.89.230,118.118.89.230,0,None
c5c6b89f-d97b-4d83-86b7-31025d90f4f5,2025-05-20 09:00:00,0d0d59b2,Jill White,Carolinetown,7373.29,Booker-Jones,Groceries,170.123.159.159,170.123.159.159,0,None
24790700-03e8-4085-9c4f-f36919db1aef,2025-01-05 12:00:00,3457b104,Patricia Marshall,North Robertmouth,1104.27,Gardner LLC,Utilities,137.46.70.62,137.46.70.62,0,None
6932de06-d44d-4b25-8bf3-cde768ea8b73,2025-05-16 06:00:00,4e0e5da1,David Sanchez,Hernandezburgh,5032.37,Garcia PLC,Travel,31.148.212.158,31.148.212.158,0,None
8f2b3a5e-132c-44de-b240-1c884a4bd23a,2025-07-31 04:00:00,f2bbcdbe,Brittany Bryant,Lucasport,7051.39,"Sanchez, Whitney and James",Utilities,5.85.136.217,5.85.136.217,0,None
0d00e127-42a0-4496-b756-d44827b56798,2025-11-04 21:00:00,37342397,Joshua Hall,Rachelhaven,9655.53,Kelly Ltd,Jewelry,75.28.155.220,75.28.155.220,0,None
